time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.RTK,.Zone,.Letter
2022/10/06/18:53:04.018879,0,82384,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:05.045231,0,82385,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:06.020741,0,82386,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:07.046555,0,82387,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:08.018818,0,82388,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:09.041394,0,82389,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:10.020333,0,82390,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:11.043547,0,82391,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:12.020047,0,82392,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:13.043427,0,82393,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:14.019258,0,82394,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:15.044776,0,82395,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:16.019816,0,82396,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:17.042087,0,82397,0,GPS1_Frame,42.338263833333336,-71.08651033333334,27.4,328114.7722479814,4689442.763651584,4,19,T
2022/10/06/18:53:18.015265,0,82398,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:19.042500,0,82399,0,GPS1_Frame,42.338264166666676,-71.08651016666666,27.4,328114.7868866741,4689442.800328799,4,19,T
2022/10/06/18:53:20.019805,0,82400,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:21.043679,0,82401,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:22.016880,0,82402,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:23.045630,0,82403,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:24.019681,0,82404,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:25.042997,0,82405,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:26.018399,0,82406,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:27.042571,0,82407,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:28.019653,0,82408,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:29.035037,0,82409,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:30.019007,0,82410,0,GPS1_Frame,42.338264166666676,-71.08651,27.4,328114.80061712745,4689442.799991886,4,19,T
2022/10/06/18:53:31.042576,0,82411,0,GPS1_Frame,42.338264166666676,-71.08651,27.4,328114.80061712745,4689442.799991886,4,19,T
2022/10/06/18:53:32.019464,0,82412,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:33.044267,0,82413,0,GPS1_Frame,42.338264166666676,-71.08651,27.4,328114.80061712745,4689442.799991886,4,19,T
2022/10/06/18:53:34.020766,0,82414,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:35.038191,0,82415,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:36.018971,0,82416,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:37.044453,0,82417,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:38.020121,0,82418,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:39.044374,0,82419,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:40.018870,0,82420,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:41.043620,0,82421,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:42.019226,0,82422,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:43.045135,0,82423,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:44.018524,0,82424,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:45.044525,0,82425,0,GPS1_Frame,42.338264166666676,-71.08651,27.4,328114.80061712745,4689442.799991886,4,19,T
2022/10/06/18:53:46.020306,0,82426,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:47.042461,0,82427,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:48.020101,0,82428,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:49.043982,0,82429,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:50.018795,0,82430,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:51.037519,0,82431,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:52.019153,0,82432,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:53.039262,0,82433,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:54.016277,0,82434,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:55.044187,0,82435,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:56.019767,0,82436,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:57.043425,0,82437,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:53:58.017632,0,82438,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:53:59.041824,0,82439,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:00.015985,0,82440,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:01.043477,0,82441,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:02.017525,0,82442,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:03.041901,0,82443,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:04.018471,0,82444,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:05.041904,0,82445,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:06.019887,0,82446,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:07.042834,0,82447,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:08.018401,0,82448,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:09.044040,0,82449,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:10.017437,0,82450,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:11.039280,0,82451,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:12.016229,0,82452,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:13.041521,0,82453,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:14.018017,0,82454,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:15.045153,0,82455,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:16.017031,0,82456,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:17.042783,0,82457,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:18.016963,0,82458,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:19.043144,0,82459,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:20.016539,0,82460,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:21.042100,0,82461,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:22.017720,0,82462,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:23.042370,0,82463,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:24.018484,0,82464,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:25.042119,0,82465,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:26.020738,0,82466,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:27.044980,0,82467,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:28.017955,0,82468,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:29.040843,0,82469,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:30.014189,0,82470,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:31.042466,0,82471,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:32.018042,0,82472,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:33.042827,0,82473,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:34.017560,0,82474,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:35.044642,0,82475,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:36.018172,0,82476,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:37.042762,0,82477,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:38.016342,0,82478,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:39.041133,0,82479,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:40.017566,0,82480,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:41.041909,0,82481,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:42.018239,0,82482,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:43.041709,0,82483,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:44.017944,0,82484,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:45.042366,0,82485,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:46.016351,0,82486,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:47.039443,0,82487,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:48.014965,0,82488,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:49.042895,0,82489,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:50.017163,0,82490,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:51.043652,0,82491,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:52.016671,0,82492,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:53.041788,0,82493,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:54.017512,0,82494,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:55.041337,0,82495,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:56.017029,0,82496,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:57.039396,0,82497,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:54:58.017370,0,82498,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:54:59.040851,0,82499,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:00.013479,0,82500,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:01.041956,0,82501,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:02.016248,0,82502,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:03.043406,0,82503,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:04.017689,0,82504,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:05.035362,0,82505,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:06.013444,0,82506,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:07.040665,0,82507,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:08.016176,0,82508,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:09.042258,0,82509,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:10.016996,0,82510,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:11.041196,0,82511,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:12.016785,0,82512,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:13.040863,0,82513,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:14.016150,0,82514,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:15.038838,0,82515,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:16.016183,0,82516,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:17.039675,0,82517,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:18.012658,0,82518,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:19.043085,0,82519,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:20.017211,0,82520,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:21.040751,0,82521,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:22.017001,0,82522,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:23.037101,0,82523,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:24.015837,0,82524,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:25.040939,0,82525,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:26.015551,0,82526,0,GPS1_Frame,42.338264166666676,-71.08651,27.4,328114.80061712745,4689442.799991886,4,19,T
2022/10/06/18:55:27.039856,0,82527,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:55:28.015922,0,82528,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:55:29.039718,0,82529,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:30.015540,0,82530,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:31.039495,0,82531,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:32.015522,0,82532,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:33.039757,0,82533,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:34.011529,0,82534,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:35.039181,0,82535,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:36.016412,0,82536,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:37.040144,0,82537,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:38.015703,0,82538,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:39.038914,0,82539,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:40.016261,0,82540,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:41.038450,0,82541,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:42.013141,0,82542,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:43.038801,0,82543,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:44.016275,0,82544,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:45.039764,0,82545,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:46.015653,0,82546,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:47.039793,0,82547,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:48.013191,0,82548,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:49.037991,0,82549,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:55:50.013693,0,82550,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:51.037669,0,82551,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:52.014900,0,82552,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:53.039176,0,82553,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:54.014832,0,82554,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:55.038497,0,82555,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:56.015173,0,82556,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:57.039146,0,82557,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:58.010458,0,82558,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:55:59.033645,0,82559,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:00.013117,0,82560,0,GPS1_Frame,42.338263999999995,-71.08651016666666,27.4,328114.7864325545,4689442.781821734,4,19,T
2022/10/06/18:56:01.040041,0,82561,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:02.013702,0,82562,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:03.039971,0,82563,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:04.015516,0,82564,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:05.042161,0,82565,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:06.014787,0,82566,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:07.039939,0,82567,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:08.013527,0,82568,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:09.038513,0,82569,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:10.011126,0,82570,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:11.036129,0,82571,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:12.011023,0,82572,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
2022/10/06/18:56:13.036162,0,82573,0,GPS1_Frame,42.338263999999995,-71.08651,27.4,328114.8001630078,4689442.781484822,4,19,T
