time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.RTK,.Zone,.Letter
2022/10/06/19:55:04.083145,0,86104,0,GPS1_Frame,42.33860283333333,-71.08868633333333,14.9,327936.4320787964,4689484.80805561,5,19,T
2022/10/06/19:55:05.084853,0,86105,0,GPS1_Frame,42.33860283333333,-71.08868633333333,14.9,327936.4320787964,4689484.80805561,5,19,T
2022/10/06/19:55:06.082945,0,86106,0,GPS1_Frame,42.338602666666674,-71.08868616666668,14.9,327936.44535458117,4689484.789211279,5,19,T
2022/10/06/19:55:07.083863,0,86107,0,GPS1_Frame,42.338602666666674,-71.08868616666668,14.9,327936.44535458117,4689484.789211279,5,19,T
2022/10/06/19:55:08.085629,0,86108,0,GPS1_Frame,42.338602666666674,-71.08868600000001,14.9,327936.4590849626,4689484.788874013,5,19,T
2022/10/06/19:55:09.081540,0,86109,0,GPS1_Frame,42.33860283333333,-71.08868616666668,14.9,327936.4458091778,4689484.807718346,5,19,T
2022/10/06/19:55:10.078110,0,86110,0,GPS1_Frame,42.338602666666674,-71.08868616666668,14.9,327936.44535458117,4689484.789211279,5,19,T
2022/10/06/19:55:11.083481,0,86111,0,GPS1_Frame,42.338602666666674,-71.08868600000001,14.9,327936.4590849626,4689484.788874013,5,19,T
2022/10/06/19:55:12.083481,0,86112,0,GPS1_Frame,42.338602666666674,-71.08868616666668,14.9,327936.44535458117,4689484.789211279,5,19,T
2022/10/06/19:55:13.081178,0,86113,0,GPS1_Frame,42.338602666666674,-71.08868633333333,14.9,327936.43162419973,4689484.789548543,5,19,T
2022/10/06/19:55:14.083847,0,86114,0,GPS1_Frame,42.33860283333333,-71.08868633333333,14.9,327936.4320787964,4689484.80805561,5,19,T
2022/10/06/19:55:15.081360,0,86115,0,GPS1_Frame,42.33860283333333,-71.08868633333333,14.9,327936.4320787964,4689484.80805561,5,19,T
2022/10/06/19:55:16.081199,0,86116,0,GPS1_Frame,42.338603,-71.0886865,14.9,327936.41880301177,4689484.826899942,5,19,T
2022/10/06/19:55:17.081797,0,86117,0,GPS1_Frame,42.338603,-71.0886865,14.9,327936.41880301177,4689484.826899942,5,19,T
2022/10/06/19:55:18.082277,0,86118,0,GPS1_Frame,42.338603,-71.08868666666667,14.9,327936.4050726304,4689484.827237207,5,19,T
2022/10/06/19:55:19.078530,0,86119,0,GPS1_Frame,42.33860316666666,-71.0886865,14.9,327936.4192576085,4689484.845407008,5,19,T
2022/10/06/19:55:20.083189,0,86120,0,GPS1_Frame,42.33860316666666,-71.08868666666667,14.9,327936.40552722715,4689484.845744274,5,19,T
2022/10/06/19:55:21.082451,0,86121,0,GPS1_Frame,42.33860333333334,-71.08868666666667,14.9,327936.4059818239,4689484.864251341,5,19,T
2022/10/06/19:55:22.083119,0,86122,0,GPS1_Frame,42.3386035,-71.08868683333334,14.9,327936.3927060395,4689484.883095673,5,19,T
2022/10/06/19:55:23.083904,0,86123,0,GPS1_Frame,42.3386035,-71.08868683333334,14.8,327936.3927060395,4689484.883095673,5,19,T
2022/10/06/19:55:24.082544,0,86124,0,GPS1_Frame,42.33860383333334,-71.08868716666666,14.8,327936.36615447083,4689484.9207843365,5,19,T
2022/10/06/19:55:25.083810,0,86125,0,GPS1_Frame,42.33860383333334,-71.08868716666666,14.8,327936.36615447083,4689484.9207843365,5,19,T
2022/10/06/19:55:26.082250,0,86126,0,GPS1_Frame,42.338604000000004,-71.08868716666666,14.8,327936.36660906766,4689484.939291403,5,19,T
2022/10/06/19:55:27.082010,0,86127,0,GPS1_Frame,42.33860416666666,-71.08868733333334,14.8,327936.35333328135,4689484.958135735,5,19,T
2022/10/06/19:55:28.077769,0,86128,0,GPS1_Frame,42.33860433333333,-71.0886875,14.8,327936.34005749726,4689484.976980067,5,19,T
2022/10/06/19:55:29.081158,0,86129,0,GPS1_Frame,42.3386045,-71.08868766666666,14.7,327936.32678171527,4689484.995824399,5,19,T
2022/10/06/19:55:30.079836,0,86130,0,GPS1_Frame,42.33860483333333,-71.08868783333334,14.7,327936.31396052416,4689485.033175797,5,19,T
2022/10/06/19:55:31.082655,0,86131,0,GPS1_Frame,42.33860500000001,-71.088688,14.7,327936.30068474036,4689485.052020131,5,19,T
2022/10/06/19:55:32.082582,0,86132,0,GPS1_Frame,42.33860516666667,-71.08868816666667,14.6,327936.28740895644,4689485.070864461,5,19,T
2022/10/06/19:55:33.081591,0,86133,0,GPS1_Frame,42.338605333333334,-71.08868833333332,14.6,327936.2741331749,4689485.089708795,5,19,T
2022/10/06/19:55:34.082890,0,86134,0,GPS1_Frame,42.33860566666667,-71.08868866666667,14.6,327936.2475816056,4689485.12739746,5,19,T
2022/10/06/19:55:35.082900,0,86135,0,GPS1_Frame,42.338606,-71.088689,14.5,327936.22103003867,4689485.165086122,5,19,T
2022/10/06/19:55:36.079900,0,86136,0,GPS1_Frame,42.33860616666666,-71.088689,14.5,327936.22148463596,4689485.1835931875,5,19,T
2022/10/06/19:55:37.078394,0,86137,0,GPS1_Frame,42.33860616666666,-71.08868916666667,14.5,327936.2077542553,4689485.183930454,5,19,T
2022/10/06/19:55:38.082227,0,86138,0,GPS1_Frame,42.33860633333334,-71.08868933333333,14.5,327936.19447847205,4689485.202774789,5,19,T
2022/10/06/19:55:39.080791,0,86139,0,GPS1_Frame,42.3386065,-71.0886895,14.5,327936.1812026888,4689485.221619121,5,19,T
2022/10/06/19:55:40.081894,0,86140,0,GPS1_Frame,42.338606666666664,-71.08868966666667,14.4,327936.1679269056,4689485.2404634515,5,19,T
2022/10/06/19:55:41.082792,0,86141,0,GPS1_Frame,42.33860683333334,-71.08868966666667,14.4,327936.1683815031,4689485.258970519,5,19,T
2022/10/06/19:55:42.081742,0,86142,0,GPS1_Frame,42.338607,-71.08868983333333,14.4,327936.15510571806,4689485.277814852,5,19,T
2022/10/06/19:55:43.083370,0,86143,0,GPS1_Frame,42.338607,-71.08869,14.4,327936.1413753375,4689485.2781521175,5,19,T
2022/10/06/19:55:44.083417,0,86144,0,GPS1_Frame,42.33860733333333,-71.08869016666667,14.3,327936.12855415215,4689485.315503516,5,19,T
2022/10/06/19:55:45.080445,0,86145,0,GPS1_Frame,42.3386075,-71.08869033333333,14.3,327936.1152783694,4689485.33434785,5,19,T
2022/10/06/19:55:46.078968,0,86146,0,GPS1_Frame,42.3386075,-71.08869033333333,14.3,327936.1152783694,4689485.33434785,5,19,T
2022/10/06/19:55:47.083677,0,86147,0,GPS1_Frame,42.33860766666667,-71.0886905,14.3,327936.1020025846,4689485.353192182,5,19,T
2022/10/06/19:55:48.081460,0,86148,0,GPS1_Frame,42.33860800000001,-71.08869066666666,14.3,327936.0891813997,4689485.390543581,5,19,T
2022/10/06/19:55:49.083485,0,86149,0,GPS1_Frame,42.33860816666667,-71.08869083333335,14.2,327936.0759056171,4689485.4093879135,5,19,T
2022/10/06/19:55:50.085384,0,86150,0,GPS1_Frame,42.33860816666667,-71.088691,14.2,327936.0621752369,4689485.409725179,5,19,T
2022/10/06/19:55:51.081199,0,86151,0,GPS1_Frame,42.33860816666667,-71.088691,14.2,327936.0621752369,4689485.409725179,5,19,T
2022/10/06/19:55:52.082087,0,86152,0,GPS1_Frame,42.33860816666667,-71.08869116666666,14.2,327936.04844485666,4689485.410062444,5,19,T
2022/10/06/19:55:53.083977,0,86153,0,GPS1_Frame,42.33860833333333,-71.08869116666666,14.2,327936.0488994544,4689485.4285695115,5,19,T
2022/10/06/19:55:54.081415,0,86154,0,GPS1_Frame,42.33860833333333,-71.08869116666666,14.2,327936.0488994544,4689485.4285695115,5,19,T
2022/10/06/19:55:55.077915,0,86155,0,GPS1_Frame,42.33860849999999,-71.08869133333333,14.2,327936.03562367207,4689485.447413844,5,19,T
2022/10/06/19:55:56.084737,0,86156,0,GPS1_Frame,42.33860849999999,-71.08869150000001,14.1,327936.0218932919,4689485.4477511095,5,19,T
2022/10/06/19:55:57.080240,0,86157,0,GPS1_Frame,42.33860866666667,-71.08869150000001,14.1,327936.02234788984,4689485.4662581775,5,19,T
2022/10/06/19:55:58.082493,0,86158,0,GPS1_Frame,42.33860866666667,-71.08869150000001,14.1,327936.02234788984,4689485.4662581775,5,19,T
2022/10/06/19:55:59.085046,0,86159,0,GPS1_Frame,42.33860849999999,-71.08869150000001,14.1,327936.0218932919,4689485.4477511095,5,19,T
2022/10/06/19:56:00.081845,0,86160,0,GPS1_Frame,42.33860866666667,-71.08869166666666,14.1,327936.00861750974,4689485.466595444,5,19,T
2022/10/06/19:56:01.084212,0,86161,0,GPS1_Frame,42.33860849999999,-71.08869166666666,14.1,327936.00816291175,4689485.448088376,5,19,T
2022/10/06/19:56:02.083463,0,86162,0,GPS1_Frame,42.33860866666667,-71.08869166666666,14.1,327936.00861750974,4689485.466595444,5,19,T
2022/10/06/19:56:03.081578,0,86163,0,GPS1_Frame,42.338609,-71.08869183333333,14.1,327935.9957963255,4689485.503946842,5,19,T
2022/10/06/19:56:04.076668,0,86164,0,GPS1_Frame,42.338609,-71.08869183333333,14.1,327935.9957963255,4689485.503946842,5,19,T
2022/10/06/19:56:05.084157,0,86165,0,GPS1_Frame,42.338609,-71.08869183333333,14.1,327935.9957963255,4689485.503946842,5,19,T
2022/10/06/19:56:06.082744,0,86166,0,GPS1_Frame,42.338609,-71.08869183333333,14.1,327935.9957963255,4689485.503946842,5,19,T
2022/10/06/19:56:07.080786,0,86167,0,GPS1_Frame,42.338609,-71.08869183333333,14.1,327935.9957963255,4689485.503946842,5,19,T
2022/10/06/19:56:08.083687,0,86168,0,GPS1_Frame,42.338609,-71.08869183333333,14.0,327935.9957963255,4689485.503946842,5,19,T
2022/10/06/19:56:09.081164,0,86169,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.1,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:10.081388,0,86170,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:11.084725,0,86171,0,GPS1_Frame,42.338609,-71.08869183333333,14.0,327935.9957963255,4689485.503946842,5,19,T
2022/10/06/19:56:12.081093,0,86172,0,GPS1_Frame,42.33860916666666,-71.08869200000001,14.0,327935.9825205413,4689485.522791173,5,19,T
2022/10/06/19:56:13.075671,0,86173,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:14.082818,0,86174,0,GPS1_Frame,42.33860916666666,-71.08869200000001,14.0,327935.9825205413,4689485.522791173,5,19,T
2022/10/06/19:56:15.081002,0,86175,0,GPS1_Frame,42.33860933333334,-71.08869200000001,14.0,327935.98297513934,4689485.541298243,5,19,T
2022/10/06/19:56:16.081605,0,86176,0,GPS1_Frame,42.33860916666666,-71.08869200000001,14.0,327935.9825205413,4689485.522791173,5,19,T
2022/10/06/19:56:17.082277,0,86177,0,GPS1_Frame,42.33860933333334,-71.08869200000001,14.0,327935.98297513934,4689485.541298243,5,19,T
2022/10/06/19:56:18.081614,0,86178,0,GPS1_Frame,42.33860933333334,-71.08869200000001,14.0,327935.98297513934,4689485.541298243,5,19,T
2022/10/06/19:56:19.084404,0,86179,0,GPS1_Frame,42.33860933333334,-71.08869183333333,14.0,327935.9967055214,4689485.540960977,5,19,T
2022/10/06/19:56:20.084444,0,86180,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:21.081870,0,86181,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:22.078555,0,86182,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:23.083367,0,86183,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:24.081198,0,86184,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:25.083267,0,86185,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:26.081920,0,86186,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:27.081341,0,86187,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:28.082387,0,86188,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:29.079352,0,86189,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:30.081025,0,86190,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:31.078577,0,86191,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:32.082040,0,86192,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:33.081776,0,86193,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:34.081838,0,86194,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:35.084306,0,86195,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:36.080606,0,86196,0,GPS1_Frame,42.338609,-71.08869166666666,14.0,327936.0095267055,4689485.503609574,5,19,T
2022/10/06/19:56:37.082524,0,86197,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:38.082672,0,86198,0,GPS1_Frame,42.33860916666666,-71.08869183333333,14.0,327935.9962509234,4689485.522453907,5,19,T
2022/10/06/19:56:39.080561,0,86199,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:40.078696,0,86200,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:41.079682,0,86201,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:42.081147,0,86202,0,GPS1_Frame,42.33860916666666,-71.08869166666666,14.0,327936.0099813034,4689485.5221166415,5,19,T
2022/10/06/19:56:43.081777,0,86203,0,GPS1_Frame,42.338609,-71.08869166666666,14.0,327936.0095267055,4689485.503609574,5,19,T
2022/10/06/19:56:44.083909,0,86204,0,GPS1_Frame,42.338609,-71.08869166666666,14.0,327936.0095267055,4689485.503609574,5,19,T
2022/10/06/19:56:45.081376,0,86205,0,GPS1_Frame,42.338609,-71.08869166666666,14.0,327936.0095267055,4689485.503609574,5,19,T
2022/10/06/19:56:46.081391,0,86206,0,GPS1_Frame,42.33860916666666,-71.08869150000001,14.0,327936.02371168346,4689485.521779375,5,19,T
2022/10/06/19:56:47.082729,0,86207,0,GPS1_Frame,42.338609,-71.08869166666666,14.0,327936.0095267055,4689485.503609574,5,19,T
2022/10/06/19:56:48.081138,0,86208,0,GPS1_Frame,42.338609,-71.08869150000001,14.0,327936.02325708553,4689485.503272309,5,19,T
2022/10/06/19:56:49.079346,0,86209,0,GPS1_Frame,42.338609,-71.08869150000001,14.0,327936.02325708553,4689485.503272309,5,19,T
2022/10/06/19:56:50.080427,0,86210,0,GPS1_Frame,42.338609,-71.08869133333333,14.0,327936.0369874656,4689485.502935043,5,19,T
2022/10/06/19:56:51.083837,0,86211,0,GPS1_Frame,42.33860883333333,-71.08869116666666,14.0,327936.0502632478,4689485.484090711,5,19,T
2022/10/06/19:56:52.082822,0,86212,0,GPS1_Frame,42.33860866666667,-71.088691,14.0,327936.06353903026,4689485.46524638,5,19,T
2022/10/06/19:56:53.083284,0,86213,0,GPS1_Frame,42.33860866666667,-71.088691,14.0,327936.06353903026,4689485.46524638,5,19,T
2022/10/06/19:56:54.082001,0,86214,0,GPS1_Frame,42.33860866666667,-71.08869083333335,14.0,327936.0772694103,4689485.464909115,5,19,T
2022/10/06/19:56:55.083372,0,86215,0,GPS1_Frame,42.33860866666667,-71.08869083333335,14.0,327936.0772694103,4689485.464909115,5,19,T
2022/10/06/19:56:56.082805,0,86216,0,GPS1_Frame,42.33860849999999,-71.08869066666666,14.0,327936.0905451927,4689485.446064781,5,19,T
2022/10/06/19:56:57.079011,0,86217,0,GPS1_Frame,42.33860849999999,-71.08869066666666,14.0,327936.0905451927,4689485.446064781,5,19,T
2022/10/06/19:56:58.080072,0,86218,0,GPS1_Frame,42.33860849999999,-71.0886905,14.0,327936.1042755728,4689485.445727516,5,19,T
2022/10/06/19:56:59.084563,0,86219,0,GPS1_Frame,42.33860849999999,-71.0886905,14.0,327936.1042755728,4689485.445727516,5,19,T
2022/10/06/19:57:00.083924,0,86220,0,GPS1_Frame,42.33860849999999,-71.0886905,14.0,327936.1042755728,4689485.445727516,5,19,T
2022/10/06/19:57:01.083048,0,86221,0,GPS1_Frame,42.33860849999999,-71.0886905,14.0,327936.1042755728,4689485.445727516,5,19,T
2022/10/06/19:57:02.083825,0,86222,0,GPS1_Frame,42.33860849999999,-71.0886905,14.0,327936.1042755728,4689485.445727516,5,19,T
2022/10/06/19:57:03.084088,0,86223,0,GPS1_Frame,42.33860833333333,-71.0886905,14.0,327936.1038209752,4689485.427220448,5,19,T
2022/10/06/19:57:04.082816,0,86224,0,GPS1_Frame,42.33860833333333,-71.08869066666666,14.0,327936.09009059495,4689485.427557714,5,19,T
2022/10/06/19:57:05.083584,0,86225,0,GPS1_Frame,42.33860833333333,-71.08869033333333,14.0,327936.1175513575,4689485.4268831825,5,19,T
2022/10/06/19:57:06.083018,0,86226,0,GPS1_Frame,42.33860816666667,-71.08869016666667,14.1,327936.1308271401,4689485.40803885,5,19,T
2022/10/06/19:57:07.081476,0,86227,0,GPS1_Frame,42.33860833333333,-71.08869033333333,14.0,327936.1175513575,4689485.4268831825,5,19,T
2022/10/06/19:57:08.084687,0,86228,0,GPS1_Frame,42.33860833333333,-71.08869033333333,14.1,327936.1175513575,4689485.4268831825,5,19,T
2022/10/06/19:57:09.085487,0,86229,0,GPS1_Frame,42.33860816666667,-71.08869016666667,14.0,327936.1308271401,4689485.40803885,5,19,T
2022/10/06/19:57:10.085252,0,86230,0,GPS1_Frame,42.33860816666667,-71.08869016666667,14.1,327936.1308271401,4689485.40803885,5,19,T
2022/10/06/19:57:11.086704,0,86231,0,GPS1_Frame,42.33860800000001,-71.08869016666667,14.0,327936.13037254254,4689485.389531784,5,19,T
2022/10/06/19:57:12.085001,0,86232,0,GPS1_Frame,42.33860816666667,-71.08869016666667,14.1,327936.1308271401,4689485.40803885,5,19,T
2022/10/06/19:57:13.087203,0,86233,0,GPS1_Frame,42.33860816666667,-71.08869,14.1,327936.1445575204,4689485.4077015845,5,19,T
2022/10/06/19:57:14.085865,0,86234,0,GPS1_Frame,42.33860800000001,-71.08869,14.1,327936.1441029228,4689485.389194518,5,19,T
2022/10/06/19:57:15.086617,0,86235,0,GPS1_Frame,42.33860800000001,-71.08869,14.1,327936.1441029228,4689485.389194518,5,19,T
2022/10/06/19:57:16.083034,0,86236,0,GPS1_Frame,42.33860800000001,-71.08869,14.1,327936.1441029228,4689485.389194518,5,19,T
2022/10/06/19:57:17.087246,0,86237,0,GPS1_Frame,42.33860800000001,-71.08868983333333,14.1,327936.1578333031,4689485.388857253,5,19,T
2022/10/06/19:57:18.085945,0,86238,0,GPS1_Frame,42.33860783333333,-71.08868983333333,14.1,327936.15737870557,4689485.370350185,5,19,T
2022/10/06/19:57:19.087226,0,86239,0,GPS1_Frame,42.33860783333333,-71.08868983333333,14.1,327936.15737870557,4689485.370350185,5,19,T
2022/10/06/19:57:20.089331,0,86240,0,GPS1_Frame,42.33860783333333,-71.08868966666667,14.1,327936.17110908794,4689485.370012919,5,19,T
2022/10/06/19:57:21.085090,0,86241,0,GPS1_Frame,42.33860766666667,-71.08868966666667,14.1,327936.1706544905,4689485.351505854,5,19,T
2022/10/06/19:57:22.086839,0,86242,0,GPS1_Frame,42.33860766666667,-71.0886895,14.1,327936.1843848708,4689485.351168589,5,19,T
2022/10/06/19:57:23.086322,0,86243,0,GPS1_Frame,42.33860766666667,-71.0886895,14.1,327936.1843848708,4689485.351168589,5,19,T
2022/10/06/19:57:24.086473,0,86244,0,GPS1_Frame,42.33860766666667,-71.08868933333333,14.1,327936.19811525114,4689485.350831322,5,19,T
2022/10/06/19:57:25.083019,0,86245,0,GPS1_Frame,42.3386075,-71.08868933333333,14.1,327936.19766065374,4689485.332324255,5,19,T
2022/10/06/19:57:26.088761,0,86246,0,GPS1_Frame,42.3386075,-71.08868933333333,14.1,327936.19766065374,4689485.332324255,5,19,T
2022/10/06/19:57:27.086127,0,86247,0,GPS1_Frame,42.3386075,-71.08868916666667,14.1,327936.21139103407,4689485.33198699,5,19,T
2022/10/06/19:57:28.087252,0,86248,0,GPS1_Frame,42.3386075,-71.08868916666667,14.1,327936.21139103407,4689485.33198699,5,19,T
2022/10/06/19:57:29.087142,0,86249,0,GPS1_Frame,42.33860733333333,-71.088689,14.1,327936.2246668171,4689485.313142657,5,19,T
2022/10/06/19:57:30.086999,0,86250,0,GPS1_Frame,42.33860733333333,-71.088689,14.1,327936.2246668171,4689485.313142657,5,19,T
2022/10/06/19:57:31.087871,0,86251,0,GPS1_Frame,42.33860733333333,-71.088689,14.1,327936.2246668171,4689485.313142657,5,19,T
2022/10/06/19:57:32.088479,0,86252,0,GPS1_Frame,42.3386075,-71.08868883333334,14.1,327936.23885179486,4689485.331312459,5,19,T
2022/10/06/19:57:33.084577,0,86253,0,GPS1_Frame,42.33860733333333,-71.08868866666667,14.1,327936.25212757796,4689485.312468126,5,19,T
2022/10/06/19:57:34.082611,0,86254,0,GPS1_Frame,42.33860733333333,-71.08868866666667,14.1,327936.25212757796,4689485.312468126,5,19,T
2022/10/06/19:57:35.087745,0,86255,0,GPS1_Frame,42.33860716666666,-71.0886885,14.1,327936.2654033612,4689485.293623794,5,19,T
2022/10/06/19:57:36.085059,0,86256,0,GPS1_Frame,42.33860716666666,-71.08868833333332,14.1,327936.2791337437,4689485.293286528,5,19,T
2022/10/06/19:57:37.086004,0,86257,0,GPS1_Frame,42.338607,-71.08868833333332,14.2,327936.27867914655,4689485.274779463,5,19,T
2022/10/06/19:57:38.087707,0,86258,0,GPS1_Frame,42.338607,-71.08868816666667,14.2,327936.2924095249,4689485.274442198,5,19,T
2022/10/06/19:57:39.084604,0,86259,0,GPS1_Frame,42.338607,-71.08868816666667,14.2,327936.2924095249,4689485.274442198,5,19,T
2022/10/06/19:57:40.087621,0,86260,0,GPS1_Frame,42.338607,-71.088688,14.2,327936.3061399055,4689485.274104932,5,19,T
2022/10/06/19:57:41.088751,0,86261,0,GPS1_Frame,42.338607,-71.08868783333334,14.2,327936.3198702859,4689485.273767667,5,19,T
2022/10/06/19:57:42.088277,0,86262,0,GPS1_Frame,42.33860683333334,-71.08868783333334,14.2,327936.3194156888,4689485.255260599,5,19,T
2022/10/06/19:57:43.084553,0,86263,0,GPS1_Frame,42.338606666666664,-71.08868766666666,14.2,327936.3326914765,4689485.236416267,5,19,T
2022/10/06/19:57:44.088949,0,86264,0,GPS1_Frame,42.338606666666664,-71.0886875,14.2,327936.3464218549,4689485.236079002,5,19,T
2022/10/06/19:57:45.085325,0,86265,0,GPS1_Frame,42.338606666666664,-71.0886875,14.2,327936.3464218549,4689485.236079002,5,19,T
2022/10/06/19:57:46.087889,0,86266,0,GPS1_Frame,42.338606666666664,-71.08868733333334,14.2,327936.3601522355,4689485.235741737,5,19,T
2022/10/06/19:57:47.089567,0,86267,0,GPS1_Frame,42.3386065,-71.08868716666666,14.2,327936.37342802127,4689485.216897406,5,19,T
2022/10/06/19:57:48.086452,0,86268,0,GPS1_Frame,42.3386065,-71.088687,14.2,327936.38715840183,4689485.21656014,5,19,T
2022/10/06/19:57:49.088814,0,86269,0,GPS1_Frame,42.3386065,-71.08868683333334,14.2,327936.40088878246,4689485.216222875,5,19,T
2022/10/06/19:57:50.087650,0,86270,0,GPS1_Frame,42.33860633333334,-71.08868666666667,14.3,327936.4141645662,4689485.197378544,5,19,T
2022/10/06/19:57:51.087764,0,86271,0,GPS1_Frame,42.33860633333334,-71.08868683333334,14.2,327936.40043418563,4689485.197715809,5,19,T
2022/10/06/19:57:52.084405,0,86272,0,GPS1_Frame,42.33860633333334,-71.08868666666667,14.2,327936.4141645662,4689485.197378544,5,19,T
2022/10/06/19:57:53.089155,0,86273,0,GPS1_Frame,42.33860633333334,-71.0886865,14.2,327936.4278949469,4689485.197041279,5,19,T
2022/10/06/19:57:54.089239,0,86274,0,GPS1_Frame,42.33860616666666,-71.0886865,14.2,327936.42744035006,4689485.178534209,5,19,T
2022/10/06/19:57:55.091580,0,86275,0,GPS1_Frame,42.33860633333334,-71.08868633333333,14.3,327936.4416253275,4689485.196704014,5,19,T
2022/10/06/19:57:56.095669,0,86276,0,GPS1_Frame,42.33860633333334,-71.08868633333333,14.3,327936.4416253275,4689485.196704014,5,19,T
2022/10/06/19:57:57.089430,0,86277,0,GPS1_Frame,42.33860633333334,-71.08868616666668,14.3,327936.45535570814,4689485.196366749,5,19,T
2022/10/06/19:57:58.092256,0,86278,0,GPS1_Frame,42.33860633333334,-71.08868616666668,14.2,327936.45535570814,4689485.196366749,5,19,T
2022/10/06/19:57:59.093972,0,86279,0,GPS1_Frame,42.33860633333334,-71.08868616666668,14.2,327936.45535570814,4689485.196366749,5,19,T
2022/10/06/19:58:00.091417,0,86280,0,GPS1_Frame,42.33860633333334,-71.08868616666668,14.2,327936.45535570814,4689485.196366749,5,19,T
2022/10/06/19:58:01.087992,0,86281,0,GPS1_Frame,42.33860633333334,-71.08868600000001,14.2,327936.4690860887,4689485.196029484,5,19,T
2022/10/06/19:58:02.092754,0,86282,0,GPS1_Frame,42.33860633333334,-71.08868600000001,14.2,327936.4690860887,4689485.196029484,5,19,T
2022/10/06/19:58:03.089130,0,86283,0,GPS1_Frame,42.33860633333334,-71.08868583333333,14.2,327936.4828164715,4689485.195692219,5,19,T
2022/10/06/19:58:04.090664,0,86284,0,GPS1_Frame,42.33860633333334,-71.08868583333333,14.2,327936.4828164715,4689485.195692219,5,19,T
2022/10/06/19:58:05.090833,0,86285,0,GPS1_Frame,42.33860633333334,-71.08868583333333,14.2,327936.4828164715,4689485.195692219,5,19,T
2022/10/06/19:58:06.087018,0,86286,0,GPS1_Frame,42.3386065,-71.08868566666666,14.2,327936.49700144865,4689485.2138620205,5,19,T
2022/10/06/19:58:07.084001,0,86287,0,GPS1_Frame,42.33860633333334,-71.08868566666666,14.2,327936.49654685205,4689485.195354954,5,19,T
2022/10/06/19:58:08.087353,0,86288,0,GPS1_Frame,42.33860633333334,-71.08868566666666,14.2,327936.49654685205,4689485.195354954,5,19,T
2022/10/06/19:58:09.087047,0,86289,0,GPS1_Frame,42.3386065,-71.08868566666666,14.2,327936.49700144865,4689485.2138620205,5,19,T
2022/10/06/19:58:10.082380,0,86290,0,GPS1_Frame,42.3386065,-71.08868566666666,14.2,327936.49700144865,4689485.2138620205,5,19,T
